Estimate,Std. Error,df,t value,Pr(>|t|),coef
82.89999999999998,4.86554239812626,73.99999999781367,17.038182635490976,2.5195159861076563e-27,(Intercept)
25.421055838776287,5.803342934313306,73.99999999825677,4.380415930354509,3.841071286493692e-5,pH
22.899850862687188,11.376535355198614,73.99999999797167,2.0129020081867797,0.04776330487365359,c_perc_ww
-0.23366421320514702,5.619904999130663,73.99999999792897,-0.04157796497294746,0.9669471190483523,h_perc_ww
-16.433542103124903,10.479965172345738,73.99999999749865,-1.5680912897009727,0.12112632220791057,n_perc_ww
-0.6250716253119634,5.24445649299754,73.9999999982705,-0.1191871123626569,0.9054500890179802,p_ppm
